SPY,Open,High,Low,Close,Volume
2025-01-10 13:30:00,583.24,584.5,582.62,584.42,2324542.0
2025-01-10 14:00:00,584.435,584.46,581.58,582.6,3729226.0
2025-01-10 14:30:00,582.61,582.62,581.23,582.1,2568357.0
2025-01-10 15:00:00,582.09,582.37,579.97,580.33,4485109.0
2025-01-10 15:30:00,580.3318,581.12,579.7,580.51,8998087.0
2025-01-10 16:00:00,580.57,580.86,579.75,580.15,8496504.0
2025-01-13 09:30:00,575.77,578.32,575.35,577.87,5647632.0
2025-01-13 10:00:00,577.88,578.62,575.94,576.02,3268065.0
2025-01-13 10:30:00,576.073,579.18,576.03,577.9,2551151.0
2025-01-13 11:00:00,577.9,578.14,576.77,576.99,2297253.0
2025-01-13 11:30:00,576.97,578.21,575.88,576.0,2208334.0
2025-01-13 12:00:00,576.02,578.53,575.68,578.23,2050991.0
2025-01-13 12:30:00,578.2,579.55,577.6,579.46,1660009.0
2025-01-13 13:00:00,579.46,579.75,578.88,579.72,1860138.0
2025-01-13 13:30:00,579.69,580.285,579.37,580.01,2490376.0
2025-01-13 14:00:00,580.01,580.36,578.97,580.31,1832815.0
2025-01-13 14:30:00,580.29,581.0,579.57,580.4816,2405189.0
2025-01-13 15:00:00,580.47,580.97,579.89,580.1,2542084.0
2025-01-13 15:30:00,580.1,581.75,579.87,581.54,6172558.0
2025-01-13 16:00:00,581.52,582.25,581.17,582.16,5255692.0
2025-01-14 09:30:00,584.36,585.0,581.97,582.3,4895367.0
2025-01-14 10:00:00,582.3,584.64,582.16,583.15,3144557.0
2025-01-14 10:30:00,583.1752,583.61,581.79,581.79,2526748.0
2025-01-14 11:00:00,581.81,581.9599,580.18,580.86,2568891.0
2025-01-14 11:30:00,580.83,581.4,578.77,578.77,3146819.0
2025-01-14 12:00:00,578.75,580.13,578.57,579.72,1991732.0
2025-01-14 12:30:00,579.71,580.56,578.35,580.22,1953651.0
2025-01-14 13:00:00,580.21,582.237,580.1,582.02,2270504.0
2025-01-14 13:30:00,582.02,583.755,580.356,583.49,2786958.0
2025-01-14 14:00:00,583.47,583.81,582.85,583.04,2349590.0
2025-01-14 14:30:00,583.04,583.74,580.39,580.56,2262796.0
2025-01-14 15:00:00,580.55,580.87,578.9,580.49,3552725.0
2025-01-14 15:30:00,580.47,582.29,579.58,582.19,7537622.0
2025-01-14 16:00:00,582.16,584.0,581.93,583.24,3164996.0
2025-01-15 09:30:00,590.325,592.14,589.195,591.93,6926181.0
2025-01-15 10:00:00,591.95,592.97,591.56,592.33,3798665.0
2025-01-15 10:30:00,592.34,592.53,591.09,591.17,2625709.0
2025-01-15 11:00:00,591.17,592.0,590.71,591.0201,2054320.0
2025-01-15 11:30:00,591.02,591.02,589.5,590.0268,2499004.0
2025-01-15 12:00:00,590.03,591.38,589.92,591.12,1502205.0
2025-01-15 12:30:00,591.12,591.95,590.89,591.0,1494395.0
2025-01-15 13:00:00,591.0,592.27,591.0,592.27,1158067.0
2025-01-15 13:30:00,592.255,592.66,591.98,592.53,1162058.0
2025-01-15 14:00:00,592.53,593.14,592.44,593.1,1943556.0
2025-01-15 14:30:00,593.12,593.72,593.02,593.4,2514023.0
2025-01-15 15:00:00,593.4,593.94,593.29,593.69,3851512.0
2025-01-15 15:30:00,593.68,593.84,592.68,592.78,10612645.0
2025-01-15 16:00:00,592.74,593.15,592.51,592.681,6400174.0
2025-01-16 09:30:00,594.175,594.3,592.065,592.185,3952134.0
2025-01-16 10:00:00,592.18,593.21,591.32,592.2828,2516509.0
2025-01-16 10:30:00,592.27,593.46,591.78,593.46,1499472.0
2025-01-16 11:00:00,593.44,594.35,592.54,593.3601,2677983.0
2025-01-16 11:30:00,593.34,593.57,591.82,593.5055,1685849.0
2025-01-16 12:00:00,593.495,593.81,592.785,593.78,1150328.0
2025-01-16 12:30:00,593.78,593.8,592.8101,592.9799,881121.0
2025-01-16 13:00:00,592.97,593.54,592.11,592.26,1079659.0
2025-01-16 13:30:00,592.26,592.4,590.93,591.4,2941138.0
2025-01-16 14:00:00,591.38,592.6126,591.075,592.465,1462018.0
2025-01-16 14:30:00,592.47,593.08,592.185,592.93,1484494.0
2025-01-16 15:00:00,592.93,593.33,591.94,592.29,3029042.0
2025-01-16 15:30:00,592.29,593.2,591.48,591.7,6600175.0
2025-01-16 16:00:00,591.71,591.74,590.35,590.67,8903194.0
2025-01-17 09:30:00,596.96,597.3,595.61,596.29,5910771.0
2025-01-17 10:00:00,596.32,597.54,596.05,596.97,4097459.0
2025-01-17 10:30:00,596.99,598.18,596.78,598.16,8746205.0
2025-01-17 11:00:00,598.14,599.1,597.7139,598.77,2501883.0
2025-01-17 11:30:00,598.77,598.94,598.1,598.295,1630083.0
2025-01-17 12:00:00,598.28,599.04,597.82,598.9812,1879705.0
2025-01-17 12:30:00,599.0,599.1,598.53,598.87,1296215.0
2025-01-17 13:00:00,598.89,599.36,598.5651,599.03,1821172.0
2025-01-17 13:30:00,599.03,599.11,598.1701,598.59,2547448.0
2025-01-17 14:00:00,598.5513,598.76,598.08,598.447,3159327.0
2025-01-17 14:30:00,598.48,598.71,598.02,598.24,2346664.0
2025-01-17 15:00:00,598.22,598.4699,597.53,598.1,2812650.0
2025-01-17 15:30:00,598.095,598.59,597.35,597.57,7965073.0
2025-01-17 16:00:00,597.53,598.2364,597.0,597.35,3528130.0
2025-01-21 09:30:00,600.67,601.47,599.53,600.52,4362382.0
2025-01-21 10:00:00,600.5476,600.55,598.67,600.355,2611497.0
2025-01-21 10:30:00,600.33,600.62,599.43,600.3701,1815325.0
2025-01-21 11:00:00,600.36,600.94,599.83,600.78,1321072.0
2025-01-21 11:30:00,600.77,601.47,600.26,601.38,1780567.0
2025-01-21 12:00:00,601.35,601.78,600.93,601.58,1150629.0
2025-01-21 12:30:00,601.58,602.49,601.5415,602.445,1962752.0
2025-01-21 13:00:00,602.44,602.88,602.0725,602.59,1562111.0
2025-01-21 13:30:00,602.6,602.78,601.2617,602.62,1219262.0
2025-01-21 14:00:00,602.615,602.82,601.9,602.37,2149362.0
2025-01-21 14:30:00,602.38,602.39,601.67,602.16,2207568.0
2025-01-21 15:00:00,602.18,602.78,601.995,602.71,2543395.0
2025-01-21 15:30:00,602.72,602.98,602.15,602.92,7669479.0
2025-01-21 16:00:00,602.93,603.56,602.78,603.19,4638941.0
2025-01-22 09:30:00,605.92,606.57,605.36,606.4906,4065803.0
2025-01-22 10:00:00,606.5,607.04,606.0,606.7,3511666.0
2025-01-22 10:30:00,606.72,607.08,606.48,606.5513,3194701.0
2025-01-22 11:00:00,606.55,607.24,606.26,607.2375,2692382.0
2025-01-22 11:30:00,607.232,607.78,607.195,607.65,1685533.0
2025-01-22 12:00:00,607.65,607.82,607.3,607.55,1661368.0
2025-01-22 12:30:00,607.56,607.7,607.3,607.31,1022127.0
2025-01-22 13:00:00,607.3,607.42,606.9412,607.0663,1812975.0
2025-01-22 13:30:00,607.08,607.6267,607.01,607.04,820334.0
2025-01-22 14:00:00,607.04,607.35,606.83,606.905,1503839.0
2025-01-22 14:30:00,606.91,607.62,606.7801,607.6,1316166.0
2025-01-22 15:00:00,607.59,607.62,607.08,607.12,1743790.0
2025-01-22 15:30:00,607.12,607.35,606.23,606.34,8718464.0
2025-01-22 16:00:00,606.34,606.883,605.86,605.9599,9663704.0
2025-01-23 09:30:00,605.8,606.3,605.52,606.2259,2301741.0
2025-01-23 10:00:00,606.24,606.25,605.62,605.73,1698936.0
2025-01-23 10:30:00,605.72,606.91,605.65,606.89,1555710.0
2025-01-23 11:00:00,606.9,607.55,606.38,607.51,2516035.0
2025-01-23 11:30:00,607.5,607.87,607.08,607.25,3443423.0
2025-01-23 12:00:00,607.25,607.42,606.94,607.17,2304752.0
2025-01-23 12:30:00,607.17,607.69,606.9,607.68,1368449.0
2025-01-23 13:00:00,607.68,608.3,607.5999,607.985,1615714.0
2025-01-23 13:30:00,608.0,608.25,607.67,607.75,934124.0
2025-01-23 14:00:00,607.73,607.82,607.31,607.66,1296372.0
2025-01-23 14:30:00,607.67,608.01,607.67,607.825,1201178.0
2025-01-23 15:00:00,607.79,608.27,607.6,608.095,2004165.0
2025-01-23 15:30:00,608.09,609.74,607.69,609.71,6709022.0
2025-01-23 16:00:00,609.72,609.75,609.06,609.2,7971412.0
2025-01-24 09:30:00,609.81,610.78,609.65,610.33,3383331.0
2025-01-24 10:00:00,610.35,610.54,609.25,609.35,1801682.0
2025-01-24 10:30:00,609.35,609.65,609.06,609.1801,1033026.0
2025-01-24 11:00:00,609.18,609.8898,609.08,609.8898,2254855.0
2025-01-24 11:30:00,609.88,610.325,609.39,609.53,1208641.0
2025-01-24 12:00:00,609.53,610.05,609.3,609.43,1249570.0
2025-01-24 12:30:00,609.425,609.62,608.52,608.7,1577509.0
2025-01-24 13:00:00,608.6797,608.91,608.08,608.43,1549147.0
2025-01-24 13:30:00,608.45,608.74,607.2,607.421,1318101.0
2025-01-24 14:00:00,607.42,607.855,606.93,607.43,2027470.0
2025-01-24 14:30:00,607.4,607.92,607.32,607.38,1602359.0
2025-01-24 15:00:00,607.375,607.84,606.94,607.07,2523125.0
2025-01-24 15:30:00,607.08,608.15,606.8,607.95,6437684.0
2025-01-24 16:00:00,607.92,608.58,607.39,607.6,4440630.0
2025-01-27 09:30:00,594.81,598.665,594.64,598.62,9911424.0
2025-01-27 10:00:00,598.59,599.21,596.67,599.0,5058800.0
2025-01-27 10:30:00,598.99,599.69,598.04,598.08,3949126.0
2025-01-27 11:00:00,598.09,598.25,596.29,596.51,3698138.0
2025-01-27 11:30:00,596.5,597.79,596.24,596.81,2665124.0
2025-01-27 12:00:00,596.85,598.04,596.2,597.65,2832564.0
2025-01-27 12:30:00,597.6418,598.21,596.15,596.2,1688383.0
2025-01-27 13:00:00,596.19,596.78,596.03,596.125,2296980.0
2025-01-27 13:30:00,596.11,597.43,596.07,596.58,2529020.0
2025-01-27 14:00:00,596.61,599.12,596.6,599.01,2309627.0
2025-01-27 14:30:00,598.985,598.99,596.27,596.94,4047264.0
2025-01-27 15:00:00,596.94,598.13,596.33,597.44,3653639.0
2025-01-27 15:30:00,597.46,599.57,597.15,599.41,10320339.0
2025-01-27 16:00:00,599.44,600.36,599.2,600.04,6578137.0
2025-01-28 09:30:00,600.62,600.78,597.25,598.9351,4567212.0
2025-01-28 10:00:00,598.9,602.79,598.842,602.46,3406396.0
2025-01-28 10:30:00,602.49,603.09,601.73,603.06,2535962.0
2025-01-28 11:00:00,603.06,603.57,601.03,601.42,4200219.0
2025-01-28 11:30:00,601.34,602.59,600.95,602.57,2157201.0
2025-01-28 12:00:00,602.565,603.92,602.4,603.7201,1915069.0
2025-01-28 12:30:00,603.73,604.08,603.29,603.8308,1168795.0
2025-01-28 13:00:00,603.85,604.79,603.7532,604.1799,2090355.0
2025-01-28 13:30:00,604.18,604.46,603.56,603.800225,1498778.0
2025-01-28 14:00:00,603.79,604.145,603.23,604.04,1778747.0
2025-01-28 14:30:00,604.06,605.26,604.06,605.14,1540661.0
2025-01-28 15:00:00,605.14,605.37,604.68,605.09,2314106.0
2025-01-28 15:30:00,605.07,605.23,604.36,604.49,7073685.0
2025-01-28 16:00:00,604.44,604.64,603.8693,603.95,3985526.0
2025-01-29 09:30:00,603.72,603.99,602.4451,603.27,2369794.0
2025-01-29 10:00:00,603.31,604.13,602.75,602.98,1726436.0
2025-01-29 10:30:00,603.01,603.5,602.48,602.78,1118496.0
2025-01-29 11:00:00,602.82,603.176,602.21,602.46,1290285.0
2025-01-29 11:30:00,602.44,602.97,601.93,602.29,1009117.0
2025-01-29 12:00:00,602.2947,603.46,602.21,603.055,864851.0
2025-01-29 12:30:00,603.06,603.32,601.95,602.08,923280.0
2025-01-29 13:00:00,602.1,602.36,599.66,602.31,2250295.0
2025-01-29 13:30:00,602.33,602.63,601.35,601.49,1243189.0
2025-01-29 14:00:00,601.49,601.49,599.22,599.4,3473357.0
2025-01-29 14:30:00,599.39,603.28,599.25,602.32,4709347.0
2025-01-29 15:00:00,602.29,603.6801,600.55,603.35,2920345.0
2025-01-29 15:30:00,603.36,603.66,600.74,601.8,4985908.0
2025-01-29 16:00:00,601.84,602.9,599.24,602.53,5156017.0
2025-01-30 09:30:00,603.96,605.98,603.3711,604.94,3462080.0
2025-01-30 10:00:00,604.94,604.96,602.41,602.63,2455023.0
2025-01-30 10:30:00,602.64,603.88,601.43,601.4999,2155634.0
2025-01-30 11:00:00,601.445,602.96,600.715,602.96,1990677.0
2025-01-30 11:30:00,602.94,604.34,602.28,604.0401,1554882.0
2025-01-30 12:00:00,604.04,604.04,602.08,602.37,1371048.0
2025-01-30 12:30:00,602.39,603.36,602.16,603.3303,1131668.0
2025-01-30 13:00:00,603.34,604.31,603.19,604.0,902461.0
2025-01-30 13:30:00,603.985,605.07,603.94,604.95,1152071.0
2025-01-30 14:00:00,604.9403,605.22,604.55,604.9567,1359871.0
2025-01-30 14:30:00,604.95,605.71,604.59,605.6801,1687384.0
2025-01-30 15:00:00,605.67,606.6,605.0,606.31,1995324.0
2025-01-30 15:30:00,606.29,606.32,601.82,604.98,11107424.0
2025-01-30 16:00:00,604.95,605.64,603.93,604.68,3336762.0
2025-01-31 09:30:00,607.5,608.16,607.06,608.11,3289631.0
2025-01-31 10:00:00,608.12,609.02,608.04,608.9599,2690829.0
2025-01-31 10:30:00,608.96,609.63,608.85,609.45,2182328.0
2025-01-31 11:00:00,609.46,609.96,609.06,609.09,1857466.0
2025-01-31 11:30:00,609.09,609.39,608.53,608.89,1530301.0
2025-01-31 12:00:00,608.89,609.55,608.01,609.55,2234010.0
2025-01-31 12:30:00,609.545,609.73,608.93,609.09,1461341.0
2025-01-31 13:00:00,609.1,609.345,606.69,606.8483,3004455.0
2025-01-31 13:30:00,606.82,607.03,604.81,605.385,5555934.0
2025-01-31 14:00:00,605.39,605.9,603.3,604.53,4596853.0
2025-01-31 14:30:00,604.52,605.13,601.94,603.63,4808697.0
2025-01-31 15:00:00,603.6,603.6,601.37,601.6689,6176998.0
2025-01-31 15:30:00,601.67,603.27,601.05,601.8,11871940.0
2025-01-31 16:00:00,601.78,603.8627,601.1,601.79,11354340.0
2025-02-03 09:30:00,592.67,594.37,591.6,592.0361,8153240.0
2025-02-03 10:00:00,591.97,596.6,590.49,596.38,8707682.0
2025-02-03 10:30:00,596.36,598.65,592.44,597.88,5495659.0
2025-02-03 11:00:00,597.86,599.25,595.76,597.87,3870680.0
2025-02-03 11:30:00,597.87,599.01,596.91,597.3399,3193284.0
2025-02-03 12:00:00,597.32,598.7,596.69,597.4,2214822.0
2025-02-03 12:30:00,597.39,598.08,595.97,597.38,3496665.0
2025-02-03 13:00:00,597.3435,598.26,596.08,597.795,2313416.0
2025-02-03 13:30:00,597.87,599.0,597.4201,598.835,2160356.0
2025-02-03 14:00:00,598.81,600.0,598.5,599.48,2398391.0
2025-02-03 14:30:00,599.485,600.29,599.245,599.68,1696400.0
2025-02-03 15:00:00,599.7,600.0258,598.4,598.55,2265864.0
2025-02-03 15:30:00,598.56,599.05,597.39,597.65,8487821.0
2025-02-03 16:00:00,597.7,599.89,597.41,599.61,4838042.0
2025-02-04 09:30:00,597.83,599.2,597.28,598.995,3801142.0
2025-02-04 10:00:00,598.9943,601.14,598.96,600.52,2632785.0
2025-02-04 10:30:00,600.55,601.26,600.11,600.33,1859886.0
2025-02-04 11:00:00,600.375,602.01,600.375,601.98,1594214.0
2025-02-04 11:30:00,601.96,602.09,600.79,601.37,1585139.0
2025-02-04 12:00:00,601.38,601.64,599.67,599.76,1755650.0
2025-02-04 12:30:00,599.82,601.03,599.4054,600.99,1339257.0
2025-02-04 13:00:00,600.98,601.25,600.11,601.13,879799.0
2025-02-04 13:30:00,601.12,601.259,600.71,600.725,635710.0
2025-02-04 14:00:00,600.7,602.14,600.57,601.86,1163661.0
2025-02-04 14:30:00,601.88,602.3,600.84,601.48,1829505.0
2025-02-04 15:00:00,601.47,601.92,601.03,601.085,2197217.0
2025-02-04 15:30:00,601.085,602.27,600.97,601.76,5782145.0
2025-02-04 16:00:00,601.76,602.09,600.03,600.4,1686389.0
2025-02-05 09:30:00,600.64,601.09,599.47,600.12,2765112.0
2025-02-05 10:00:00,600.12,601.1,598.58,600.63,3001375.0
2025-02-05 10:30:00,600.62,600.99,599.77,600.585,1547596.0
2025-02-05 11:00:00,600.57,601.4,600.135,601.27,1221536.0
2025-02-05 11:30:00,601.24,602.88,600.4235,602.65,2831392.0
2025-02-05 12:00:00,602.64,603.17,602.33,602.49,1402016.0
2025-02-05 12:30:00,602.5,602.85,602.32,602.67,697610.0
2025-02-05 13:00:00,602.675,602.9,602.21,602.566,725009.0
2025-02-05 13:30:00,602.56,603.4,602.39,602.93,956403.0
2025-02-05 14:00:00,602.92,603.635,602.91,603.27,964839.0
2025-02-05 14:30:00,603.29,603.41,602.88,603.0699,1236748.0
2025-02-05 15:00:00,603.07,603.97,603.03,603.73,1971201.0
2025-02-05 15:30:00,603.72,604.37,602.91,604.17,5056786.0
2025-02-05 16:00:00,604.17,604.72,603.95,604.44,3575935.0
2025-02-06 09:30:00,605.99,606.1,604.94,605.2699,3244217.0
2025-02-06 10:00:00,605.22,605.945,604.83,604.94,1367490.0
2025-02-06 10:30:00,604.94,605.75,604.16,604.62,1776044.0
2025-02-06 11:00:00,604.63,605.6999,604.54,605.53,1083175.0
2025-02-06 11:30:00,605.55,605.56,604.765,605.12,1040345.0
2025-02-06 12:00:00,605.13,605.63,604.75,605.14,961752.0
2025-02-06 12:30:00,605.14,605.78,604.86,605.61,719829.0
2025-02-06 13:00:00,605.61,605.99,605.3,605.58,1216798.0
2025-02-06 13:30:00,605.59,605.79,605.0401,605.16,1061756.0
2025-02-06 14:00:00,605.15,605.49,604.36,604.56,1777555.0
2025-02-06 14:30:00,604.58,604.58,602.63,603.73,3002294.0
2025-02-06 15:00:00,603.72,604.82,603.53,604.765,2266145.0
2025-02-06 15:30:00,604.77,606.4525,604.58,606.34,6620837.0
2025-02-06 16:00:00,606.37,606.47,603.32,605.37,6424855.0
2025-02-07 09:30:00,606.89,608.13,606.56,607.8103,3134689.0
2025-02-07 10:00:00,607.77,607.81,603.77,604.583,5102463.0
2025-02-07 10:30:00,604.5,605.54,601.18,603.41,4518319.0
2025-02-07 11:00:00,603.45,604.5395,601.54,602.0004,5734775.0
2025-02-07 11:30:00,602.05,602.91,601.29,601.5988,5071797.0
2025-02-07 12:00:00,601.57,602.83,600.64,601.7,3371649.0
2025-02-07 12:30:00,601.61,602.85,601.3,602.16,1199252.0
2025-02-07 13:00:00,602.17,603.75,602.04,603.3143,1273711.0
2025-02-07 13:30:00,603.33,603.65,601.13,601.235,1469389.0
2025-02-07 14:00:00,601.226,601.59,600.42,600.5893,2030262.0
2025-02-07 14:30:00,600.6091,601.6,600.34,601.12,1675133.0
2025-02-07 15:00:00,601.11,601.11,600.05,600.4,1861384.0
2025-02-07 15:30:00,600.39,601.26,600.37,600.78,7320324.0
2025-02-07 16:00:00,600.83,606.4184,600.77,601.07,3487224.0
2025-02-10 09:30:00,604.03,604.1,602.74,603.49,3400112.0
2025-02-10 10:00:00,603.51,604.79,603.33,604.73,2496606.0
2025-02-10 10:30:00,604.74,605.33,604.56,604.8688,1890001.0
2025-02-10 11:00:00,604.85,605.13,604.05,604.31,1450472.0
2025-02-10 11:30:00,604.3199,604.49,603.84,604.425,1090675.0
2025-02-10 12:00:00,604.41,604.46,603.2108,603.6286,1174753.0
2025-02-10 12:30:00,603.65,604.64,603.64,604.59,670107.0
2025-02-10 13:00:00,604.58,604.99,604.52,604.68,914641.0
2025-02-10 13:30:00,604.6801,605.24,604.56,605.052,864531.0
2025-02-10 14:00:00,605.05,605.4999,604.63,605.19,1082675.0
2025-02-10 14:30:00,605.18,605.37,604.72,604.93,1437574.0
2025-02-10 15:00:00,604.95,605.19,604.7516,604.89,1284788.0
2025-02-10 15:30:00,604.88,605.03,604.2446,604.79,4622076.0
2025-02-10 16:00:00,604.78,604.85,604.2,604.6299,1413844.0
2025-02-11 09:30:00,602.55,603.59,602.43,603.33,2110781.0
2025-02-11 10:00:00,603.31,604.26,602.7,604.15,1879956.0
2025-02-11 10:30:00,604.16,605.22,604.0,604.7062,1792490.0
2025-02-11 11:00:00,604.7,605.05,604.5,604.58,1252409.0
2025-02-11 11:30:00,604.62,604.89,604.03,604.21,1439594.0
2025-02-11 12:00:00,604.18,604.42,603.1,604.32,2576639.0
2025-02-11 12:30:00,604.34,604.43,603.6,603.7599,867270.0
2025-02-11 13:00:00,603.75,604.19,603.5,603.9692,916576.0
2025-02-11 13:30:00,603.98,605.3,603.95,604.59,1192670.0
2025-02-11 14:00:00,604.56,604.85,604.39,604.7216,1599768.0
2025-02-11 14:30:00,604.72,605.86,604.71,605.41,1564967.0
2025-02-11 15:00:00,605.41,605.65,605.04,605.27,2255650.0
2025-02-11 15:30:00,605.28,605.58,604.61,605.21,5206742.0
2025-02-11 16:00:00,605.24,605.37,604.9397,605.07,2695588.0
2025-02-12 09:30:00,599.2,601.68,598.51,601.355,10492916.0
2025-02-12 10:00:00,601.36,602.36,599.58,601.444,4452987.0
2025-02-12 10:30:00,601.44,603.32,601.41,602.43,2040679.0
2025-02-12 11:00:00,602.45,602.48,600.17,600.6599,1907487.0
2025-02-12 11:30:00,600.63,603.54,600.6,603.39,1927265.0
2025-02-12 12:00:00,603.41,603.99,602.84,603.79,2342943.0
2025-02-12 12:30:00,603.78,604.53,603.09,604.39,1455206.0
2025-02-12 13:00:00,604.4,604.55,603.12,603.57,1103490.0
2025-02-12 13:30:00,603.5899,603.7599,602.92,603.21,1093968.0
2025-02-12 14:00:00,603.22,603.31,602.53,603.08,1689064.0
2025-02-12 14:30:00,603.06,604.23,603.06,603.9,1882116.0
2025-02-12 15:00:00,603.9,604.05,603.31,603.32,2264819.0
2025-02-12 15:30:00,603.325,603.59,602.57,603.36,4585705.0
2025-02-12 16:00:00,603.39,604.0,602.99,603.51,2873211.0
2025-02-13 09:30:00,604.48,605.06,603.2,604.83,3141762.0
2025-02-13 10:00:00,604.82,606.4199,604.21,606.08,3253785.0
2025-02-13 10:30:00,606.0849,607.49,606.0,607.09,2337248.0
